"course_id","teacher_id","question_no","no_participants","resp_share","SET_score_avg","percent_failed_cur","academic_degree","seniority","sex"
"ECB5NP13FA-Z17","38379",907,20,0.1,5,0,"dr",8,"female"
"ECB5NP13FA-Z17","38379",908,20,0.1,5,0,"dr",8,"female"
"ECB5NP13FA-Z17","38379",909,19,0.0526315789473684,5,0,"dr",8,"female"
"ECB5NP14EC-Z17","38635",901,19,0.368421052631579,3.14285714285714,0.157894736842105,"dr",8,"male"
"ECB5NP14EC-Z17","38635",902,19,0.368421052631579,2.71428571428571,0.157894736842105,"dr",8,"male"
"ECB5NP14EC-Z17","38635",903,19,0.368421052631579,2.85714285714286,0.157894736842105,"dr",8,"male"
"ECB5NP14EC-Z17","38635",904,19,0.368421052631579,3,0.157894736842105,"dr",8,"male"
"ECB5NP14EC-Z17","38635",905,19,0.368421052631579,2.71428571428571,0.157894736842105,"dr",8,"male"
"ECB5NP14EC-Z17","38635",908,19,0.315789473684211,3.16666666666667,0.157894736842105,"dr",8,"male"
"ECB5NP14EC-Z17","38635",909,19,0.368421052631579,2.85714285714286,0.157894736842105,"dr",8,"male"
"ECB5NP17EC-Z17","40935",901,18,0.111111111111111,5,0.1,"dr",7,"female"
"ECB5NP17EC-Z17","40935",902,18,0.111111111111111,4,0.1,"dr",7,"female"
"ECB5NP17EC-Z17","40935",903,18,0.111111111111111,4,0.1,"dr",7,"female"
"ECB5NP17EC-Z17","40935",904,18,0.111111111111111,4.5,0.1,"dr",7,"female"
"ECB5NP17EC-Z17","40935",905,18,0.111111111111111,4,0.1,"dr",7,"female"
"ECB5NP17EC-Z17","40935",906,18,0.111111111111111,5,0.1,"dr",7,"female"
"ECB5NP17EC-Z17","40935",907,18,0.111111111111111,4.5,0.1,"dr",7,"female"
"ECB5NP17EC-Z17","40935",908,18,0.111111111111111,5,0.1,"dr",7,"female"
"ECB5NP17EC-Z17","40935",909,18,0.111111111111111,5,0.1,"dr",7,"female"
"ECB5SE01-PDW","50790",901,11,0.0909090909090909,5,0.25,"dr",5,"female"
"ECB5SE01-PDW","50790",902,11,0.0909090909090909,5,0.25,"dr",5,"female"
"ECB5SE01-PDW","50790",904,11,0.0909090909090909,5,0.25,"dr",5,"female"
"ECB5SE01-PDW","50790",905,11,0.0909090909090909,5,0.25,"dr",5,"female"
"ECB5SE01-PDW","50790",907,11,0.0909090909090909,5,0.25,"dr",5,"female"
"ECB5SE01-PDW","50790",909,11,0.0909090909090909,5,0.25,"dr",5,"female"
"ECB5SE02EC-Z19","40651",901,25,0.2,4.6,0.4,"dr",8,"male"
"ECB5SE02EC-Z19","40651",902,25,0.2,4.4,0.4,"dr",8,"male"
"ECB5SE02EC-Z19","40651",903,25,0.2,4.4,0.4,"dr",8,"male"
"ECB5SE02EC-Z19","40651",905,25,0.2,4.4,0.4,"dr",8,"male"
"ECB5SE02EC-Z19","40651",906,25,0.2,4.6,0.4,"dr",8,"male"
"ECB5SE02EC-Z19","40651",907,25,0.16,4.25,0.4,"dr",8,"male"
"ECB5SE02EC-Z19","40651",908,25,0.2,4.2,0.4,"dr",8,"male"
"ECB5SE02EC-Z19","40651",909,25,0.2,3.8,0.4,"dr",8,"male"
"ECB5SE02EC-Z20-w","43907",901,26,0.115384615384615,4,0.266666666666667,"dr",6,"female"
"ECB5SE02EC-Z20-w","43907",902,26,0.115384615384615,4,0.266666666666667,"dr",6,"female"
"ECB5SE02EC-Z20-w","43907",903,26,0.0769230769230769,4.5,0.266666666666667,"dr",6,"female"
"ECB5SE02EC-Z20-w","43907",904,26,0.115384615384615,4.33333333333333,0.266666666666667,"dr",6,"female"
"ECB5SE02EC-Z20-w","43907",905,26,0.0769230769230769,4,0.266666666666667,"dr",6,"female"
"ECB5SE02EC-Z20-w","43907",906,26,0.115384615384615,4.33333333333333,0.266666666666667,"dr",6,"female"
"ECB5SE02EC-Z20-w","43907",907,26,0.115384615384615,4,0.266666666666667,"dr",6,"female"
"ECB5SE03EC-Z20","3541",903,25,0.12,4,0.04,"dr",11,"male"
"ECB5SE03EC-Z20","3541",905,25,0.08,3,0.04,"dr",11,"male"
"ECB5SE03EC-Z20","3541",906,25,0.08,4,0.04,"dr",11,"male"
"ECB5SE03EC-Z20","3541",908,25,0.12,3.66666666666667,0.04,"dr",11,"male"
"ECB5SE03EC-Z20","3541",909,25,0.12,3.66666666666667,0.04,"dr",11,"male"
"ECB5SE04EC-Z20","3541",901,26,0.0769230769230769,4,0.111111111111111,"dr",11,"male"
"ECB5SE04EC-Z20","3541",903,26,0.0769230769230769,3.5,0.111111111111111,"dr",11,"male"
"ECB5SE04EC-Z20","3541",904,26,0.0769230769230769,3.5,0.111111111111111,"dr",11,"male"
"ECB5SE04EC-Z20","3541",905,26,0.0769230769230769,3,0.111111111111111,"dr",11,"male"
"ECB5SE04EC-Z20","3541",907,26,0.0769230769230769,3.5,0.111111111111111,"dr",11,"male"
"ECB5SE04EC-Z20","3541",908,26,0.0769230769230769,3.5,0.111111111111111,"dr",11,"male"
"ECB5SE04EC-Z20","3541",909,26,0.0769230769230769,3.5,0.111111111111111,"dr",11,"male"
"ECB5SE13EC-Z17","38588",901,25,0.12,4.33333333333333,0,"dr",8,"male"
"ECB5SE13EC-Z17","38588",904,25,0.12,3.66666666666667,0,"dr",8,"male"
"ECB5SE13EC-Z17","38588",905,25,0.12,3.66666666666667,0,"dr",8,"male"
"ECB5SE13EC-Z17","38588",906,25,0.12,3,0,"dr",8,"male"
"ECB5SE13EC-Z17","38588",907,25,0.12,3.66666666666667,0,"dr",8,"male"
"ECB5SE13EC-Z17","38588",909,25,0.08,3,0,"dr",8,"male"
"ECB5SE13EC-Z17","38606",901,25,0.12,4.66666666666667,0,"ma",8,"male"
"ECB5SE13EC-Z17","38606",902,25,0.12,4.33333333333333,0,"ma",8,"male"
"ECB5SE13EC-Z17","38606",903,25,0.12,4,0,"ma",8,"male"
"ECB5SE13EC-Z17","38606",904,25,0.12,4,0,"ma",8,"male"
"ECB5SE13EC-Z17","38606",905,25,0.12,4.33333333333333,0,"ma",8,"male"
"ECB5SE13EC-Z17","38606",906,25,0.12,4.66666666666667,0,"ma",8,"male"
"ECB5SE13EC-Z17","38606",907,25,0.08,4,0,"ma",8,"male"
"ECB5SE13EC-Z17","38606",908,25,0.08,4,0,"ma",8,"male"
"ECB5SE17EC-Z17","38635",901,24,0.291666666666667,4.71428571428571,0.148148148148148,"dr",8,"male"
"ECB5SE17EC-Z17","38635",902,24,0.291666666666667,4.42857142857143,0.148148148148148,"dr",8,"male"
"ECB5SE17EC-Z17","38635",904,24,0.25,4.66666666666667,0.148148148148148,"dr",8,"male"
"ECB5SE17EC-Z17","38635",906,24,0.291666666666667,4.85714285714286,0.148148148148148,"dr",8,"male"
"ECB5SE17EC-Z17","38635",908,24,0.291666666666667,4.71428571428571,0.148148148148148,"dr",8,"male"
"ECB5SP01-PDW","50769",901,20,0.2,4.75,0.05,"dr",6,"male"
"ECB5SP01-PDW","50769",902,20,0.2,4.25,0.05,"dr",6,"male"
"ECB5SP01-PDW","50769",903,20,0.2,4.5,0.05,"dr",6,"male"
"ECB5SP01-PDW","50769",905,20,0.2,4.75,0.05,"dr",6,"male"
"ECB5SP01-PDW","50769",907,20,0.2,4.5,0.05,"dr",6,"male"
"ECB5SP01-PDW","50769",908,20,0.2,4.75,0.05,"dr",6,"male"
"ECB5SP01EC-Z20","38379",901,29,0.172413793103448,4.2,0.0677966101694915,"dr",8,"female"
"ECB5SP01EC-Z20","38379",902,29,0.172413793103448,3.8,0.0677966101694915,"dr",8,"female"
"ECB5SP01EC-Z20","38379",903,29,0.172413793103448,3.8,0.0677966101694915,"dr",8,"female"
"ECB5SP01EC-Z20","38379",904,29,0.172413793103448,3.6,0.0677966101694915,"dr",8,"female"
"ECB5SP01EC-Z20","38379",908,29,0.172413793103448,3.6,0.0677966101694915,"dr",8,"female"
"ECB5SP01EC-Z20","38379",909,29,0.172413793103448,4,0.0677966101694915,"dr",8,"female"
"ECB5SP03EC-Z20-w","3485",902,29,0.137931034482759,3.25,0,"dr",11,"female"
"ECB5SP03EC-Z20-w","3485",904,29,0.137931034482759,3.75,0,"dr",11,"female"
"ECB5SP03EC-Z20-w","3485",905,29,0.137931034482759,3,0,"dr",11,"female"
"ECB5SP03EC-Z20-w","3485",906,29,0.137931034482759,4.25,0,"dr",11,"female"
"ECB5SP03EC-Z20-w","3485",907,29,0.137931034482759,3.5,0,"dr",11,"female"
"ECB5SP04EC-Z20","3684",901,29,0.103448275862069,4.33333333333333,0,"dr",11,"male"
"ECB5SP04EC-Z20","3684",903,29,0.103448275862069,4.33333333333333,0,"dr",11,"male"
"ECB5SP04EC-Z20","3684",906,29,0.103448275862069,4.33333333333333,0,"dr",11,"male"
"ECB5SP04EC-Z20","3684",907,29,0.103448275862069,4.33333333333333,0,"dr",11,"male"
"ECB5SP04EC-Z20","3684",908,29,0.103448275862069,4,0,"dr",11,"male"
"ECB5SP04EC-Z20","3684",909,29,0.103448275862069,4.33333333333333,0,"dr",11,"male"
"ECB5SP05EC-Z20","3684",901,29,0.103448275862069,4.33333333333333,0,"dr",11,"male"
"ECB5SP05EC-Z20","3684",902,29,0.103448275862069,4,0,"dr",11,"male"
"ECB5SP05EC-Z20","3684",903,29,0.103448275862069,4,0,"dr",11,"male"
"ECB5SP05EC-Z20","3684",904,29,0.103448275862069,4.33333333333333,0,"dr",11,"male"
"ECB5SP05EC-Z20","3684",906,29,0.103448275862069,4,0,"dr",11,"male"
"ECB5SP05EC-Z20","3684",909,29,0.0689655172413793,4,0,"dr",11,"male"
"ECB5SP11EC-Z17","38588",901,29,0.103448275862069,4.33333333333333,0,"dr",8,"male"
"ECB5SP11EC-Z17","38588",902,29,0.103448275862069,4.33333333333333,0,"dr",8,"male"
"ECB5SP11EC-Z17","38588",903,29,0.103448275862069,4.33333333333333,0,"dr",8,"male"
"ECB5SP11EC-Z17","38588",904,29,0.103448275862069,4.33333333333333,0,"dr",8,"male"
"ECB5SP11EC-Z17","38588",905,29,0.103448275862069,4.33333333333333,0,"dr",8,"male"
"ECB5SP11EC-Z17","38588",906,29,0.103448275862069,4.33333333333333,0,"dr",8,"male"
"ECB5SP11EC-Z17","38588",907,29,0.103448275862069,4.33333333333333,0,"dr",8,"male"
"ECB5SP11EC-Z17","38588",908,29,0.103448275862069,4.33333333333333,0,"dr",8,"male"
"ECB5SP11EC-Z17","38588",909,29,0.103448275862069,4.33333333333333,0,"dr",8,"male"
"ECB5SP11EC-Z17","38606",901,29,0.103448275862069,4.33333333333333,0,"ma",8,"male"
"ECB5SP11EC-Z17","38606",902,29,0.103448275862069,4.33333333333333,0,"ma",8,"male"
"ECB5SP11EC-Z17","38606",904,29,0.103448275862069,4.33333333333333,0,"ma",8,"male"
"ECB5SP11EC-Z17","38606",906,29,0.103448275862069,4.33333333333333,0,"ma",8,"male"
"ECB5SP11EC-Z17","38606",907,29,0.103448275862069,4.33333333333333,0,"ma",8,"male"
"ECB5SP11EC-Z17","38606",908,29,0.103448275862069,4.33333333333333,0,"ma",8,"male"
"ECB5SP14EC-Z17","38635",901,29,0.344827586206897,4.7,0.0689655172413793,"dr",8,"male"
"ECB5SP14EC-Z17","38635",902,29,0.344827586206897,4.2,0.0689655172413793,"dr",8,"male"
"ECB5SP14EC-Z17","38635",903,29,0.344827586206897,4.4,0.0689655172413793,"dr",8,"male"
"ECB5SP14EC-Z17","38635",905,29,0.344827586206897,4.6,0.0689655172413793,"dr",8,"male"
"ECB5SP14EC-Z17","38635",906,29,0.344827586206897,4.3,0.0689655172413793,"dr",8,"male"
"ECB5SP14EC-Z17","38635",907,29,0.310344827586207,4.44444444444444,0.0689655172413793,"dr",8,"male"
"ECB5SP14EC-Z17","38635",908,29,0.344827586206897,4.6,0.0689655172413793,"dr",8,"male"
"ECB5SP14EC-Z17","38635",909,29,0.344827586206897,4.4,0.0689655172413793,"dr",8,"male"
"FAB1NP-SJO-A","3503",901,35,0.114285714285714,5,0.147540983606557,"ma",11,"female"
"FAB1NP-SJO-A","3503",902,35,0.114285714285714,4.25,0.147540983606557,"ma",11,"female"
"FAB1NP-SJO-A","3503",903,35,0.114285714285714,3.75,0.147540983606557,"ma",11,"female"
"FAB1NP-SJO-A","3503",904,35,0.114285714285714,4.5,0.147540983606557,"ma",11,"female"
"FAB1NP-SJO-A","3503",905,35,0.114285714285714,4.25,0.147540983606557,"ma",11,"female"
"FAB1NP-SJO-A","3503",906,35,0.114285714285714,5,0.147540983606557,"ma",11,"female"
"FAB1NP-SJO-A","3503",907,35,0.114285714285714,4.5,0.147540983606557,"ma",11,"female"
"FAB1NP-SJO-A","3503",908,35,0.114285714285714,4.25,0.147540983606557,"ma",11,"female"
"FAB1NP-SJO-A","3503",909,35,0.114285714285714,4.5,0.147540983606557,"ma",11,"female"
"FAB1NP-SJO-A","3614",901,17,0.235294117647059,4,0.147540983606557,"ma",11,"male"
"FAB1NP-SJO-A","3614",902,17,0.235294117647059,4,0.147540983606557,"ma",11,"male"
"FAB1NP-SJO-A","3614",903,17,0.235294117647059,4,0.147540983606557,"ma",11,"male"
"FAB1NP-SJO-A","3614",904,17,0.235294117647059,4,0.147540983606557,"ma",11,"male"
"FAB1NP-SJO-A","3614",905,17,0.235294117647059,4,0.147540983606557,"ma",11,"male"
"FAB1NP-SJO-A","3614",906,17,0.176470588235294,3.66666666666667,0.147540983606557,"ma",11,"male"
"FAB1NP-SJO-A","3614",907,17,0.235294117647059,4,0.147540983606557,"ma",11,"male"
"FAB1NP-SJO-A","3614",908,17,0.235294117647059,4,0.147540983606557,"ma",11,"male"
"FAB1NP-SJO-A","3614",909,17,0.235294117647059,4,0.147540983606557,"ma",11,"male"
"FAB1NP-SJO-A","37035",901,39,0.153846153846154,5,0.147540983606557,"ma",10,"male"
"FAB1NP-SJO-A","37035",903,39,0.153846153846154,4.16666666666667,0.147540983606557,"ma",10,"male"
"FAB1NP-SJO-A","37035",904,39,0.153846153846154,4.66666666666667,0.147540983606557,"ma",10,"male"
"FAB1NP-SJO-A","37035",905,39,0.153846153846154,4.5,0.147540983606557,"ma",10,"male"
"FAB1NP-SJO-A","37035",906,39,0.153846153846154,5,0.147540983606557,"ma",10,"male"
"FAB1NP-SJO-A","37035",907,39,0.153846153846154,5,0.147540983606557,"ma",10,"male"
"FAB1NP-SJO-A","37035",909,39,0.153846153846154,4.83333333333333,0.147540983606557,"ma",10,"male"
"FAB1NP-SJO-A","50775",902,25,0.12,4.66666666666667,0.147540983606557,"ma",6,"female"
"FAB1NP-SJO-A","50775",903,25,0.12,4,0.147540983606557,"ma",6,"female"
"FAB1NP-SJO-A","50775",904,25,0.12,4.66666666666667,0.147540983606557,"ma",6,"female"
"FAB1NP-SJO-A","50775",907,25,0.12,4,0.147540983606557,"ma",6,"female"
"FAB1NP-SJO-A","50775",909,25,0.12,5,0.147540983606557,"ma",6,"female"
"FAB1NP000/ep","59056",901,107,0.0560747663551402,5,0.144230769230769,"dr",3,"male"
"FAB1NP000/ep","59056",902,107,0.0467289719626168,4.8,0.144230769230769,"dr",3,"male"
"FAB1NP000/ep","59056",903,107,0.0560747663551402,4.66666666666667,0.144230769230769,"dr",3,"male"
"FAB1NP000/ep","59056",906,107,0.0560747663551402,4.33333333333333,0.144230769230769,"dr",3,"male"
"FAB1NP000/ep","59056",907,107,0.0467289719626168,4.6,0.144230769230769,"dr",3,"male"
"FAB1NP000/ep","59056",908,107,0.0560747663551402,5,0.144230769230769,"dr",3,"male"
"FAB1NP001/ep","37297",901,110,0.127272727272727,4.71428571428571,0.232456140350877,"dr",9,"female"
"FAB1NP001/ep","37297",902,110,0.127272727272727,3.28571428571429,0.232456140350877,"dr",9,"female"
"FAB1NP001/ep","37297",903,110,0.127272727272727,3.78571428571429,0.232456140350877,"dr",9,"female"
"FAB1NP001/ep","37297",905,110,0.127272727272727,3.5,0.232456140350877,"dr",9,"female"
"FAB1NP001/ep","37297",906,110,0.118181818181818,4.76923076923077,0.232456140350877,"dr",9,"female"
"FAB1NP001/ep","37297",907,110,0.118181818181818,3.92307692307692,0.232456140350877,"dr",9,"female"
"FAB1NP001/ep","37297",908,110,0.127272727272727,3.07142857142857,0.232456140350877,"dr",9,"female"
"FAB1NP002/ep","40937",901,108,0.101851851851852,5,0.157407407407407,"ma",7,"female"
"FAB1NP002/ep","40937",902,108,0.101851851851852,4.81818181818182,0.157407407407407,"ma",7,"female"
"FAB1NP002/ep","40937",903,108,0.101851851851852,4.72727272727273,0.157407407407407,"ma",7,"female"
"FAB1NP002/ep","40937",904,108,0.101851851851852,4.72727272727273,0.157407407407407,"ma",7,"female"
"FAB1NP002/ep","40937",906,108,0.0925925925925926,4.7,0.157407407407407,"ma",7,"female"
"FAB1NP002/ep","40937",907,108,0.101851851851852,4.81818181818182,0.157407407407407,"ma",7,"female"
"FAB1NP002/ep","40937",908,108,0.101851851851852,4.81818181818182,0.157407407407407,"ma",7,"female"
"FAB1NP002/ep","40937",909,108,0.101851851851852,4.81818181818182,0.157407407407407,"ma",7,"female"
"FAB1NP003/ep","3684",901,105,0.0666666666666667,5,0,"dr",11,"male"
"FAB1NP003/ep","3684",902,105,0.0666666666666667,4.71428571428571,0,"dr",11,"male"
"FAB1NP003/ep","3684",904,105,0.0666666666666667,4.71428571428571,0,"dr",11,"male"
"FAB1NP003/ep","3684",905,105,0.0666666666666667,4.71428571428571,0,"dr",11,"male"
"FAB1NP003/ep","3684",906,105,0.0571428571428571,4.83333333333333,0,"dr",11,"male"
"FAB1NP003/ep","3684",907,105,0.0666666666666667,4.57142857142857,0,"dr",11,"male"
"FAB1NP003/ep","3684",909,105,0.0666666666666667,4.85714285714286,0,"dr",11,"male"
"FAB1NP004/ep","3487",901,106,0.0566037735849057,5,0,"dr",11,"male"
"FAB1NP004/ep","3487",902,106,0.0566037735849057,4.66666666666667,0,"dr",11,"male"
"FAB1NP004/ep","3487",903,106,0.0566037735849057,4.66666666666667,0,"dr",11,"male"
"FAB1NP004/ep","3487",905,106,0.0471698113207547,4.6,0,"dr",11,"male"
"FAB1NP004/ep","3487",906,106,0.0566037735849057,4.66666666666667,0,"dr",11,"male"
"FAB1NP004/ep","3487",907,106,0.0471698113207547,4.6,0,"dr",11,"male"
"FAB1NP004/ep","3487",908,106,0.0566037735849057,4.66666666666667,0,"dr",11,"male"
"FAB1NP01FA-Z20-w","59056",902,126,0.0952380952380952,4.25,0.09375,"dr",3,"male"
"FAB1NP01FA-Z20-w","59056",903,126,0.0952380952380952,4.25,0.09375,"dr",3,"male"
"FAB1NP01FA-Z20-w","59056",904,126,0.0952380952380952,4.41666666666667,0.09375,"dr",3,"male"
"FAB1NP01FA-Z20-w","59056",905,126,0.0952380952380952,4.08333333333333,0.09375,"dr",3,"male"
"FAB1NP01FA-Z20-w","59056",906,126,0.0873015873015873,4.36363636363636,0.09375,"dr",3,"male"
"FAB1NP01FA-Z20-w","59056",907,126,0.0952380952380952,4.25,0.09375,"dr",3,"male"
"FAB1NP01FA-Z20-w","59056",908,126,0.0952380952380952,4.25,0.09375,"dr",3,"male"
"FAB1NP01FA-Z20-w","59056",909,126,0.0952380952380952,4,0.09375,"dr",3,"male"
"FAB1NP02FA-Z20-w","38588",901,126,0.174603174603175,4.95454545454545,0.0655737704918033,"dr",8,"male"
"FAB1NP02FA-Z20-w","38588",903,126,0.174603174603175,4.95454545454545,0.0655737704918033,"dr",8,"male"
"FAB1NP02FA-Z20-w","38588",904,126,0.174603174603175,4.72727272727273,0.0655737704918033,"dr",8,"male"
"FAB1NP02FA-Z20-w","38588",905,126,0.174603174603175,5,0.0655737704918033,"dr",8,"male"
"FAB1NP02FA-Z20-w","38588",908,126,0.174603174603175,4.95454545454545,0.0655737704918033,"dr",8,"male"
"FAB1NP02FA-Z20-w","38588",909,126,0.174603174603175,5,0.0655737704918033,"dr",8,"male"
"FAB1NP03EC-Z20-w","3577",901,126,0.0714285714285714,4.88888888888889,0.179389312977099,"dr",11,"male"
"FAB1NP03EC-Z20-w","3577",902,126,0.0714285714285714,3.88888888888889,0.179389312977099,"dr",11,"male"
"FAB1NP03EC-Z20-w","3577",903,126,0.0714285714285714,4.44444444444444,0.179389312977099,"dr",11,"male"
"FAB1NP03EC-Z20-w","3577",904,126,0.0714285714285714,4.77777777777778,0.179389312977099,"dr",11,"male"
"FAB1NP03EC-Z20-w","3577",905,126,0.0714285714285714,3.77777777777778,0.179389312977099,"dr",11,"male"
"FAB1NP03EC-Z20-w","3577",906,126,0.0634920634920635,4.375,0.179389312977099,"dr",11,"male"
"FAB1NP03EC-Z20-w","3577",908,126,0.0714285714285714,4.11111111111111,0.179389312977099,"dr",11,"male"
"FAB1NP03EC-Z20-w","3577",909,126,0.0634920634920635,4.625,0.179389312977099,"dr",11,"male"
"FAB1NP03EC-Z20-w","104362",902,126,0.0634920634920635,4.5,0.179389312977099,"dr",1,"female"
"FAB1NP03EC-Z20-w","104362",903,126,0.0634920634920635,4.375,0.179389312977099,"dr",1,"female"
"FAB1NP03EC-Z20-w","104362",904,126,0.0634920634920635,4.625,0.179389312977099,"dr",1,"female"
"FAB1NP03EC-Z20-w","104362",905,126,0.0634920634920635,4.125,0.179389312977099,"dr",1,"female"
"FAB1NP03EC-Z20-w","104362",906,126,0.0476190476190476,4.66666666666667,0.179389312977099,"dr",1,"female"
"FAB1NP03EC-Z20-w","104362",909,126,0.0634920634920635,4.75,0.179389312977099,"dr",1,"female"
"FAB1NP04FA-Z20-w","51355",901,139,0.0719424460431655,5,0.124137931034483,"dr",5,"female"
"FAB1NP04FA-Z20-w","51355",902,139,0.0719424460431655,4.4,0.124137931034483,"dr",5,"female"
"FAB1NP04FA-Z20-w","51355",903,139,0.0719424460431655,4.7,0.124137931034483,"dr",5,"female"
"FAB1NP04FA-Z20-w","51355",904,139,0.0719424460431655,4.8,0.124137931034483,"dr",5,"female"
"FAB1NP04FA-Z20-w","51355",905,139,0.0719424460431655,4.4,0.124137931034483,"dr",5,"female"
"FAB1NP04FA-Z20-w","51355",906,139,0.0719424460431655,4.9,0.124137931034483,"dr",5,"female"
"FAB1NP04FA-Z20-w","51355",907,139,0.0719424460431655,4.5,0.124137931034483,"dr",5,"female"
"FAB1NP04FA-Z20-w","51355",909,139,0.0719424460431655,5,0.124137931034483,"dr",5,"female"
"FAB1NP05MN-Z20-w","54597",901,128,0.1015625,4.84615384615385,0.00862068965517241,"dr",4,"female"
"FAB1NP05MN-Z20-w","54597",902,128,0.09375,4.66666666666667,0.00862068965517241,"dr",4,"female"
"FAB1NP05MN-Z20-w","54597",909,128,0.09375,4.66666666666667,0.00862068965517241,"dr",4,"female"
"FAB1SE-SJO-P","8416",901,16,0.375,4.5,0.0625,"no_dgr",2,"female"
"FAB1SE-SJO-P","8416",902,16,0.375,4.83333333333333,0.0625,"no_dgr",2,"female"
"FAB1SE-SJO-P","8416",903,16,0.375,4.66666666666667,0.0625,"no_dgr",2,"female"
"FAB1SE-SJO-P","8416",904,16,0.375,4.66666666666667,0.0625,"no_dgr",2,"female"
"FAB1SE-SJO-P","8416",905,16,0.375,4.5,0.0625,"no_dgr",2,"female"
"FAB1SE-SJO-P","8416",907,16,0.375,4.66666666666667,0.0625,"no_dgr",2,"female"
"FAB1SE-SJO-P","8416",908,16,0.375,4.66666666666667,0.0625,"no_dgr",2,"female"
"FAB1SE01FA-Z20-w","59056",902,69,0.0289855072463768,4.5,0.278481012658228,"dr",3,"male"
"FAB1SE01FA-Z20-w","59056",903,69,0.0434782608695652,4.33333333333333,0.278481012658228,"dr",3,"male"
"FAB1SE01FA-Z20-w","59056",904,69,0.0434782608695652,4.66666666666667,0.278481012658228,"dr",3,"male"
"FAB1SE01FA-Z20-w","59056",906,69,0.0434782608695652,3.66666666666667,0.278481012658228,"dr",3,"male"
"FAB1SE01FA-Z20-w","59056",907,69,0.0434782608695652,2.66666666666667,0.278481012658228,"dr",3,"male"
"FAB1SE01FA-Z20-w","59056",908,69,0.0289855072463768,4,0.278481012658228,"dr",3,"male"
"FAB1SE02FA-Z20-w","38606",903,68,0.0735294117647059,3.8,0,"ma",8,"male"
"FAB1SE02FA-Z20-w","38606",905,68,0.0735294117647059,3,0,"ma",8,"male"
"FAB1SE02FA-Z20-w","38606",907,68,0.0588235294117647,4.5,0,"ma",8,"male"
"FAB1SE02FA-Z20-w","38606",908,68,0.0588235294117647,4,0,"ma",8,"male"
"FAB1SE03FA-Z20-w","50743",901,66,0.0606060606060606,5,0.0769230769230769,"dr",6,"male"
"FAB1SE03FA-Z20-w","50743",902,66,0.0606060606060606,4,0.0769230769230769,"dr",6,"male"
"FAB1SE03FA-Z20-w","50743",904,66,0.0606060606060606,4.25,0.0769230769230769,"dr",6,"male"
"FAB1SE03FA-Z20-w","50743",905,66,0.0606060606060606,4,0.0769230769230769,"dr",6,"male"
"FAB1SE03FA-Z20-w","50743",906,66,0.0606060606060606,4,0.0769230769230769,"dr",6,"male"
"FAB1SE03FA-Z20-w","50743",909,66,0.0606060606060606,4.5,0.0769230769230769,"dr",6,"male"
"FAB1SE04FA-Z20-w","51355",902,70,0.0857142857142857,3.66666666666667,0.363636363636364,"dr",5,"female"
"FAB1SE04FA-Z20-w","51355",903,70,0.0857142857142857,4,0.363636363636364,"dr",5,"female"
"FAB1SE04FA-Z20-w","51355",904,70,0.0857142857142857,4.33333333333333,0.363636363636364,"dr",5,"female"
"FAB1SE04FA-Z20-w","51355",905,70,0.0857142857142857,3.66666666666667,0.363636363636364,"dr",5,"female"
"FAB1SE04FA-Z20-w","51355",906,70,0.0714285714285714,4.2,0.363636363636364,"dr",5,"female"
"FAB1SE04FA-Z20-w","51355",907,70,0.0857142857142857,3.83333333333333,0.363636363636364,"dr",5,"female"
"FAB1SE04FA-Z20-w","51355",908,70,0.0857142857142857,3.5,0.363636363636364,"dr",5,"female"
"FAB1SE04FA-Z20-w","51355",909,70,0.0857142857142857,4,0.363636363636364,"dr",5,"female"
"FAB1SE05FA-Z20-w","50733",901,67,0.0447761194029851,4.33333333333333,0.256410256410256,"ma",6,"male"
"FAB1SE05FA-Z20-w","50733",902,67,0.0447761194029851,4,0.256410256410256,"ma",6,"male"
"FAB1SE05FA-Z20-w","50733",903,67,0.0447761194029851,4.33333333333333,0.256410256410256,"ma",6,"male"
"FAB1SE05FA-Z20-w","50733",904,67,0.0447761194029851,4.33333333333333,0.256410256410256,"ma",6,"male"
"FAB1SE05FA-Z20-w","50733",906,67,0.0447761194029851,4.33333333333333,0.256410256410256,"ma",6,"male"
"FAB1SE05FA-Z20-w","50733",907,67,0.0447761194029851,4.66666666666667,0.256410256410256,"ma",6,"male"
"FAB1SE05FA-Z20-w","50733",909,67,0.0447761194029851,4.33333333333333,0.256410256410256,"ma",6,"male"
"FAB1SP-SJO-A","37035",901,11,0.0909090909090909,5,0.0576923076923077,"ma",10,"male"
"FAB1SP-SJO-A","37035",902,11,0.0909090909090909,5,0.0576923076923077,"ma",10,"male"
"FAB1SP-SJO-A","37035",903,11,0.0909090909090909,5,0.0576923076923077,"ma",10,"male"
"FAB1SP-SJO-A","37035",906,11,0.0909090909090909,5,0.0576923076923077,"ma",10,"male"
"FAB1SP-SJO-A","37035",908,11,0.0909090909090909,5,0.0576923076923077,"ma",10,"male"
"FAB1SP-SJO-A","37035",909,11,0.0909090909090909,5,0.0576923076923077,"ma",10,"male"
"FAB1SP-SJO-A","43847",901,10,0.1,1,0.0576923076923077,"ma",6,"female"
"FAB1SP-SJO-A","43847",902,10,0.1,1,0.0576923076923077,"ma",6,"female"
"FAB1SP-SJO-A","43847",903,10,0.1,1,0.0576923076923077,"ma",6,"female"
"FAB1SP-SJO-A","43847",904,10,0.1,1,0.0576923076923077,"ma",6,"female"
